// Cash Shop Database
// Contains the items sold in the ingame cash shop.
//
// Structure of Database:
// Type,ItemID,Price
//
// Type:
//    0: New
//    1: Hot
//    2: Limited
//    3: Rental
//    4: Gear
//    5: Buff
//    6: Heal
//    7: Other
//    8: Sale
//
// Price:
//    Item cost, in cash points (#CASHPOINTS).

2,19806,689
2,19807,689
2,19808,689
2,19810,689
2,19811,689
2,19812,689
2,19813,689
2,19814,689
2,19815,689
2,19816,689
2,19817,689
2,19818,689
2,19819,689
2,19821,689
2,19822,689
2,19823,689
2,19824,689
2,19825,689
2,19826,689
2,19827,689
2,19828,689
2,19829,689
2,19830,689
2,19831,689
2,19832,689
2,19833,689
2,19834,689
2,19835,689
2,19836,689
2,19837,689
2,19839,689
2,19841,689
2,19842,689
2,19843,689
2,19844,689
2,19845,689
2,19846,689
2,19847,689
2,19848,689
2,19849,689
2,19850,689
2,19851,689
2,19852,689
2,19853,689
2,19854,689
2,19856,689
2,19857,689
2,19858,689
2,19859,689
2,19860,689
2,19861,689
2,19862,689
2,19863,689
2,19864,689
2,19865,689
2,19866,689
2,19871,689
2,19874,689
2,19876,689
2,19878,689
2,19882,689
2,19883,689
2,19884,689
2,19885,689
2,19886,689
2,19887,689
2,19888,689
2,19889,689
2,19902,689
2,19903,689
2,19910,689
2,19912,689
2,19913,689
2,19916,689
2,19917,689
2,19918,689
2,19919,689
2,19920,689
2,19922,689
2,19925,689
2,19928,689
2,19929,689
2,19930,689
2,19931,689
2,19932,689
2,19934,689
2,19935,689
2,19936,689
2,19937,689
2,19938,689
2,19939,689
2,19941,689
2,19949,689
2,19952,689
2,19953,689
2,19954,689
2,19955,689
2,19956,689
2,19957,689
2,19958,689
2,19959,689
2,19960,689
2,19961,689
2,19962,689
2,19963,689
2,19964,689
2,19965,689
2,19966,689
2,19967,689
2,19968,689
2,19969,689
2,19970,689
2,19971,689
2,19972,689
2,19973,689
2,19974,689
2,19977,689
2,19978,689
2,19979,689
2,19980,689
2,19982,689
2,19983,689
2,19984,689
2,19985,689
2,19986,689
2,19987,689
2,19988,689
2,19989,689
2,19990,689
2,19991,689
2,19992,689
2,19994,689
2,19997,689
2,19998,689
2,19999,689
2,20000,689
2,20001,689
2,20002,689
2,20003,689
2,20004,689
2,20005,689
2,20006,689
2,20007,689
2,20008,689
2,20009,689
2,20010,689
2,20011,689
2,20012,689
2,20013,689
2,20014,689
2,20015,689
2,20016,689
2,20017,689
2,20018,689
2,20019,689
2,20020,689
2,20021,689
2,20022,689
2,20023,689
2,20024,689
2,20025,689
2,20026,689
2,20027,689
2,20028,689
2,20029,689
2,20030,689
2,20031,689
2,20032,689
2,20033,689
2,20034,689
2,20035,689
2,20036,689
2,20037,689
2,20038,689
2,20039,689
2,20040,689
2,20041,689
2,20042,689
2,20043,689
2,20044,689
2,20045,689
2,20046,689
2,20047,689
2,20048,689
2,20049,689
2,20050,689
2,20051,689
2,20052,689
2,20053,689
2,20054,689
2,20055,689
2,20056,689
2,20057,689
2,20058,689
2,20059,689
2,20060,689
2,20061,689
2,20062,689
2,20063,689
2,20064,689
2,20065,689
2,20066,689
2,20067,689
2,20068,689
2,20069,689
2,20070,689
2,20071,689
2,20073,689
2,20074,689
2,20075,689
2,20076,689
2,20077,689
2,20078,689
2,20079,689
2,20080,689
2,20081,689
2,20082,689
2,20083,689
2,20084,689
2,20085,689
2,20086,689
2,20087,689
2,20088,689
2,20089,689
2,20090,689
2,20091,689
2,20092,689
2,20093,689
2,20094,689
2,20095,689
2,20096,689
2,20097,689
2,20098,689
2,20100,689
2,20101,689
2,20102,689
2,20103,689
2,20104,689
2,20105,689
2,20106,689
2,20107,689
2,20108,689
2,20109,689
2,20110,689
2,20111,689
2,20112,689
2,20113,689
2,20114,689
2,20118,689
2,20119,689
2,20120,689
2,20121,689
2,20122,689
2,20123,689
2,20124,689
2,20125,689
2,20126,689
2,20127,689
2,20128,689
2,20129,689
2,20130,689
2,20131,689
2,20132,689
2,20133,689
2,20134,689
2,20135,689
2,20136,689
2,20137,689
2,20138,689
2,20139,689
2,20140,689
2,20141,689
2,20142,689
2,20143,689
2,20144,689
2,20145,689
2,20146,689
2,20147,689
2,20148,689
2,20149,689
2,20150,689
2,20151,689
2,20152,689
2,20153,689
2,20154,689
2,20155,689
2,20156,689
2,20157,689
2,20158,689
2,20159,689
2,20160,689
2,20161,689
2,20162,689
2,20163,689
2,20164,689
2,20165,689
2,20166,689
2,20167,689
2,20168,689
2,20169,689
2,20170,689
2,20171,689
2,20172,689
2,20173,689
2,20174,689
2,20175,689
2,20176,689
2,20177,689
2,20178,689
2,20179,689
2,20180,689
2,20181,689
2,20182,689
2,20183,689
2,20184,689
2,20185,689
2,20186,689
2,20187,689
2,20188,689
2,20189,689
2,20190,689
2,20191,689
2,20192,689
2,20193,689
2,20194,689
2,20195,689
2,20196,689
2,20197,689
2,20198,689
2,20199,689
2,20200,689
2,20201,689
2,20202,689
2,20203,689
2,20204,689
2,20205,689
2,20206,689
2,20207,689
2,20208,689
2,20210,689
2,20211,689
2,20212,689
2,20213,689
2,20214,689
2,20215,689
2,20216,689
2,20217,689
2,20218,689
2,20219,689
2,20220,689
2,20222,689
2,20223,689
2,20224,689
2,20225,689
2,20226,689
2,20227,689
2,20228,689
2,20230,689
2,20231,689
2,20232,689
2,20233,689
2,20234,689
2,20235,689
2,20236,689
2,20237,689
2,20238,689
2,20239,689
2,20240,689
2,20241,689
2,20242,689
2,20243,689
2,20244,689
2,20245,689
2,20246,689
2,20247,689
2,20248,689
2,20249,689
2,20250,689
2,20251,689
2,20252,689
2,20253,689
2,20254,689
2,20255,689
2,20256,689
2,20257,689
2,20258,689
2,20259,689
2,20260,689
2,20262,689
2,20263,689
2,20264,689
2,20265,689
2,20266,689
2,20267,689
2,20268,689
2,20269,689
2,20270,689
2,20271,689
2,20272,689
2,20273,689
2,20274,689
2,20277,689
2,20278,689
2,20279,689
2,20280,689
2,20281,689
2,20282,689
2,20283,689
2,20284,689
2,20285,689
2,20286,689
2,20287,689
2,20288,689
2,20291,689
2,20292,689
2,20293,689
2,20294,689
2,20295,689
2,20296,689
2,20297,689
2,20298,689
2,20299,689
2,20300,689
2,20301,689
2,20302,689
2,20303,689
2,20304,689
2,20305,689
2,20307,689
2,20311,689
2,20312,689
2,20313,689
2,20314,689
2,20315,689
2,20316,689
2,20317,689
2,20318,689
2,20319,689
2,20320,689
2,20321,689
2,20322,689
2,20323,689
2,20324,689
2,20325,689
2,20326,689
2,20327,689
2,20328,689
2,20329,689
2,20330,689
2,20331,689
2,20332,689
2,20333,689
2,20334,689
2,20335,689
2,20338,689
2,20339,689
2,20340,689
2,20341,689
2,20342,689
2,20344,689
2,20345,689
2,20346,689
2,20347,689
2,20348,689
2,20349,689
2,20350,689
2,20351,689
2,20352,689
2,20353,689
2,20354,689
2,20355,689
2,20356,689
2,20357,689
2,20358,689
2,20359,689
2,20360,689
2,20361,689
2,20362,689
2,20363,689
2,20364,689
2,20365,689
2,20366,689
2,20367,689
2,20368,689
2,20369,689
2,20370,689
2,20371,689
2,20372,689
2,20373,689
2,20374,689
2,20375,689
2,20376,689
2,20377,689
2,20378,689
2,20379,689
2,20380,689
2,20381,689
2,20382,689
2,20383,689
2,20384,689
2,20386,689
2,20391,689
2,20392,689
2,20393,689
2,20394,689
2,20395,689
2,20396,689
2,20397,689
2,20398,689
2,20399,689
2,20401,689
2,20402,689
2,20403,689
2,20404,689
2,20405,689
2,20406,689
2,20407,689
2,20408,689
2,20409,689
2,20416,689
2,20417,689
2,20418,689
2,20419,689
2,20420,689
2,20421,689
// 2,20422,689 ËÁÇ¡ÅÙ¡â»è§â¾ÅÔè§ÊÕà·Ò¿éÒ
// 2,20423,689 ËÁÇ¡ÅÙ¡â»è§â¾ÅÔè§ÊÕ·Í§
2,20424,689
2,20425,689
2,20426,689
2,20427,689
2,20428,689
2,20429,689
2,20430,689
2,20431,689
2,20432,689
2,20433,689
2,20434,689
2,20435,689
2,20436,689
2,20437,689
2,20438,689
2,20439,689
2,20440,689
2,20441,689
2,20442,689
2,20446,689
2,20447,689
2,20448,689
2,20449,689
2,20450,689
2,20451,689
2,20452,689
2,20455,689
2,20456,689
2,20457,689
2,20458,689
2,20459,689
2,20460,689
2,20461,689
2,20462,689
2,20463,689
2,20464,689
2,20465,689
2,20466,689
2,20467,689
2,20470,689
2,20481,689
2,20482,689
2,20483,689
2,20486,689
2,20487,689
2,20488,689
2,20489,689
2,20490,689
2,20491,689
2,20492,689
2,20493,689
2,20495,689
2,20496,689
2,20497,689
2,20498,689
2,20499,689
2,20502,689
2,20504,689
2,20507,689
2,20508,689
2,20509,689
2,20510,689
2,20511,149
2,20500,149
2,20117,149
2,20116,149
2,20115,149
2,20099,149
2,19577,149
2,19656,149
2,19914,149
2,19996,149
2,19500,149
2,19501,149
2,19502,149
2,19503,149
2,19504,149
2,19505,149
2,19506,149
2,19507,149
2,19508,149
2,19509,149
2,19510,149
2,19511,149
2,19512,149
2,19513,149
2,19514,149
2,19515,149
2,19516,149
2,19517,149
2,19518,149
2,19519,149
2,19520,149
2,19521,149
2,19522,149
2,19523,149
2,19532,149
2,20512,689
2,20514,689
2,20515,689
2,20516,689
2,20517,689
2,20519,689
2,20522,689
2,20524,689
2,20530,689
2,20533,689
2,20535,689
2,20543,689
2,20546,689
2,20548,689
2,20570,689
2,20572,689
2,20576,689
2,20582,689
2,20584,689
2,20588,689
2,20592,689
2,20737,689
2,20746,689
2,20761,689
2,20762,689
2,20763,689
2,20764,689
2,20765,689
2,20798,689
2,31027,689
2,31028,689
2,31029,689
2,31030,689
2,31031,689
2,31032,689
2,31033,689
2,31034,689
2,31035,689
2,31036,689
2,31037,689
2,31038,689
2,31039,689
2,31040,689
2,31041,689
2,31042,689
2,31043,689
2,31044,689
2,31045,689
2,31046,689
2,31047,689
2,31048,689
2,31049,689
2,31050,689
2,31051,689
2,31052,689
2,31053,689
2,31054,689
2,31055,689
2,31056,689
2,31057,689
2,31058,689
2,31059,689
2,31060,689
2,31061,689
2,31062,689
2,31063,689
2,31064,689
2,31065,689
2,31066,689
2,31067,689
2,31068,689
2,31069,689
2,31070,689
2,31071,689
2,31072,689
2,31073,689
2,31074,689
2,31075,689
2,31076,689
2,31077,689
2,31078,689
2,31079,689
2,31080,689
2,31081,689
2,31082,689
2,31083,689
2,31084,689
2,31085,689
2,31086,689
2,31087,689
2,31088,689
2,31090,689
2,31091,689
2,31092,689
2,31093,689
2,31094,689
2,31095,689
2,31096,689
2,31097,689
2,31098,689
2,31099,689
2,31100,689
2,31101,689
2,31102,689
2,31103,689
2,31104,689
2,31105,689
2,31106,689
2,31107,689
2,31113,689
2,31114,689
2,31117,689
2,31118,689
2,31119,689
2,31120,689
2,31121,689
2,31122,689
2,31123,689
2,31124,689
2,31125,689
2,31126,689
2,31127,689
2,31128,689
2,31129,689
2,31130,689
2,31131,689
2,31132,689
2,31133,689
2,31134,689
2,31135,689
2,31136,689
2,31137,689
2,31138,689
2,31139,689
2,31140,689
2,31141,689
2,31142,689
2,31144,689
2,31145,689
2,31146,689
2,31147,689
2,31148,689
2,31149,689
2,31150,689
2,31151,689
2,31152,689
2,31153,689
2,31154,689
2,31174,689
2,31176,689
2,31177,689
2,31178,689
2,31179,689
2,31180,689
2,31196,689
2,31198,689
2,31199,689
2,31200,689
2,31201,689
2,31202,689
2,31203,689
2,31204,689
2,31205,689
2,31206,689
2,31207,689
2,31208,689
2,31209,689
2,31210,689
2,31211,689
2,31212,689
2,31213,689
2,31214,689
2,31215,689
2,31216,689
2,31217,689
2,31218,689
2,31219,689
2,31220,689
2,31221,689
2,31222,689
2,31223,689
2,31224,689
2,31225,689
2,31226,689
2,31227,689
2,31228,689
2,31229,689
2,31230,689
2,31231,689
2,31232,689
2,31233,689
2,31234,689
2,31235,689
2,31236,689
2,31237,689
2,31238,689
2,31239,689
2,31240,689
2,31241,689
2,31242,689
2,31243,689
2,31244,689
2,31245,689
2,31246,689
2,31247,689
2,31248,689
2,31249,689
2,31250,689
2,31251,689
2,31252,689
2,31253,689
2,31254,689
2,31255,689
2,31256,689
2,31260,689
2,31261,689
2,31262,689
2,31263,689
2,31264,689
2,31265,689
2,31266,689
2,31267,689
2,31268,689
2,31269,689
2,31270,689
2,31271,689
2,31272,689
2,31273,689
2,31274,689
2,31275,689
2,31276,689
2,31277,689
2,31278,689
2,31279,689
2,31280,689
2,31281,689
2,31282,689
2,31283,689
2,31284,689
2,31285,689
2,31286,689
2,31287,689
2,31288,689
2,31289,689
2,31290,689
2,31291,689
2,31293,689
2,31294,689
2,31295,689
2,31296,689
2,31297,689
2,31298,689
2,31299,689
2,31300,689
2,31301,689
2,31302,689
2,31303,689
2,31304,689
2,31306,689
2,31307,689
2,31308,689
2,31309,689
2,31310,689
2,31311,689
2,31312,689
2,31313,689
2,31314,689
2,31315,689
2,31316,689
2,31317,689
2,31319,689
2,31320,689
2,31321,689
2,31322,689
2,31323,689
2,31325,689
2,31326,689
2,31327,689
2,31328,689
2,31331,689
2,31332,689
2,31368,689
2,31373,689
2,31374,689
2,31375,689
2,31376,689
2,31377,689
2,31378,689
2,31379,689
2,31380,689
2,31386,689
2,31387,689
2,31389,689
2,31390,689
2,31391,689
2,31392,689
2,31393,689
2,31394,689
2,31395,689
2,31396,689
2,31397,689
2,31398,689
2,31399,689
2,31400,689
2,31401,689
2,31402,689
2,31403,689
2,31404,689
2,31405,689
2,31406,689
2,31407,689
2,31408,689
2,31409,689
2,31411,689
2,31412,689
2,31414,689
2,31417,689
2,31418,689
2,31420,689
2,31432,689
2,31434,689
2,31435,689
2,31436,689
2,31437,689
2,31438,689
2,31439,689
2,31440,689
2,31441,689
2,31442,689
2,31443,689
2,31444,689
2,31446,689
2,31447,689
2,31448,689
2,31449,689
2,31450,689
2,31451,689
2,31452,689
2,31453,689
2,31454,689
2,31455,689
2,31456,689
2,31457,689
2,31460,689
2,31463,689
2,31464,689
2,31465,689
2,31466,689
2,31467,689
2,31468,689
2,31469,689
2,31470,689
2,31471,689
2,31472,689
2,31473,689
2,31474,689
2,31475,689
2,31476,689
2,31477,689
2,31478,689
2,31481,689
2,31484,689
2,31485,689
2,31486,689
2,31487,689
2,31490,689
2,31491,689
2,31492,689
2,31493,689
2,31494,689
2,31495,689
2,31496,689
2,31498,689
2,31504,689
2,31505,689
2,31506,689
2,31507,689
2,31508,689
2,31509,689
2,31510,689
2,31511,689
2,31512,689
2,31513,689
2,31516,689
2,31517,689
2,31518,689
2,31519,689
2,31520,689
2,31521,689
2,31522,689
2,31523,689
2,31524,689
2,31526,689
2,31527,689
2,31528,689
2,31529,689
2,31531,689
2,31533,689
2,31538,689
2,31540,689
2,31541,689
2,31542,689
2,31543,689
2,31545,689
2,31546,689
2,31547,689
2,31548,689
2,31549,689
2,31550,689
2,31551,689
2,31552,689
2,31553,689
2,31554,689
2,31555,689
2,31556,689
2,31559,689
2,31560,689
2,31561,689
2,31562,689
2,31563,689
2,31564,689
2,31565,689
2,31566,689
2,31567,689
2,31569,689
2,31570,689
2,31571,689
2,31572,689
2,31573,689
2,31574,689
2,31575,689
2,31576,689
2,31577,689
2,31578,689
2,31579,689
2,31580,689
2,31581,689
2,31582,689
2,31583,689
2,31586,689
2,31588,689
2,31589,689
2,31590,689
2,31598,689
2,31599,689
2,31600,689
2,31601,689
2,31602,689
2,31606,689
2,31607,689
2,31608,689
2,31609,689
2,31610,689
2,31611,689
2,31612,689
2,31614,689
2,31615,689
2,31616,689
2,31624,689
2,31625,689
2,31628,689
2,31630,689
2,31631,689
2,31632,689
2,31633,689
2,31635,689
2,31636,689
2,31637,689
2,31638,689
2,31639,689
2,31640,689
2,31641,689
2,31642,689
2,31643,689
2,31644,689
2,31645,689
2,31646,689
2,31647,689
2,31648,689
2,31649,689
2,31650,689
2,31651,689
2,31652,689
2,31653,689
2,31654,689
2,31655,689
2,31656,689
2,31657,689
2,31658,689
2,31659,689
2,31660,689
2,31664,689
2,31667,689
2,31668,689
2,31669,689
2,31670,689
2,31671,689
2,31672,689
2,31673,689
2,31674,689
2,31675,689
2,31676,689
2,31682,689
2,31684,689
2,31685,689
2,31686,689
2,31687,689
2,31688,689
2,31689,689
2,31690,689
2,31692,689
2,31693,689
2,31695,689
2,31696,689
2,31697,689
2,31698,689
2,31699,689
2,31703,689
2,31704,689
2,31705,689
2,31706,689
2,31707,689
2,31708,689
2,31709,689
2,31710,689
2,31711,689
2,31712,689
2,31715,689
2,31717,689
2,31718,689
2,31719,689
2,31720,689
2,31721,689
2,31723,689
2,31724,689
2,31729,689
2,31730,689
2,31731,689
2,31732,689
2,31733,689
2,31734,689
2,31735,689
2,31736,689
2,31762,689
2,31763,689
2,31765,689
2,31766,689
2,31769,689
2,31770,689
2,31771,689
2,31772,689
2,31783,689
2,31784,689
2,31785,689
2,31786,689
2,31787,689
2,31788,689
2,31789,689
2,31791,689
2,31793,689
2,31794,689
2,31795,689
2,31796,689
2,31797,689
2,31798,689
2,31799,689
2,31800,689
2,31801,689
2,31802,689
2,31803,689
2,31813,689
2,31814,689
2,31815,689
2,31816,689
2,31817,689
2,31819,689
2,31827,689
2,31831,689
2,31832,689
2,31833,689
2,31834,689
2,31837,689
2,31840,689
2,31841,689
2,31158,689
2,31160,689
2,31161,689
2,31162,689
2,31163,689
2,31164,689
2,31165,689
2,31166,689
2,31167,689
2,31168,689
2,31169,689
2,31170,689
2,31171,689
2,31172,689
2,31173,689
2,31175,689
2,31181,689
2,31182,689
2,31183,689
2,31184,689
2,31185,689
2,31186,689
2,31187,689
2,31188,689
2,31189,689
2,31190,689
2,31193,689
2,31194,689
2,31195,689
2,31197,689
2,31318,689
2,31329,689
2,31330,689
2,31369,689
2,31370,689
2,31372,689
2,31381,689
2,31382,689
2,31383,689
2,31384,689
2,31385,689
2,31410,689
2,31415,689
2,31430,689
2,31431,689
2,31433,689
2,31459,689
2,31479,689
2,31483,689
2,31488,689
2,31489,689
2,31544,689
2,31568,689
2,31691,689
2,31713,689
2,31714,689
2,31716,689
2,31764,689
2,31884,689
2,5909,689
3,16267,59
3,17455,59
3,16268,59
3,16389,79
3,16390,149
3,16504,59
3,16258,45
3,16260,89
3,16262,45
3,16264,89
3,16259,45
3,16261,89
3,16263,45
3,16265,89
3,16395,19
3,16396,29
3,17105,149
3,17246,95
3,16393,19
3,16394,29
3,17104,149
3,17247,95
3,17491,259
3,17492,2099
3,16992,19
3,16993,35
3,16821,19
3,16822,19
3,16837,19
3,16838,19
3,16481,19
3,17066,19
3,17067,19
3,17106,199
3,17159,689
3,17160,249
3,17306,689
3,17474,50
3,603,9
3,616,59
3,617,9
3,17068,19
3,17069,35
3,17070,229
3,12702,15
3,12690,159
3,12691,159
3,12692,159
3,12693,159
3,12694,159
3,12695,159
3,12698,159
3,12246,159
3,12817,159
3,17253,199
3,17254,199
4,19491,589
4,19492,589
4,19242,589
4,19267,589
4,2202,589
4,2204,589
4,2205,589
4,2206,589
4,2207,589
4,2209,589
4,2210,589
4,2211,589
4,2212,589
4,2213,589
4,2214,589
4,2215,589
4,2219,589
4,2225,589
4,2234,589
4,2235,589
4,2236,589
4,2237,589
4,2238,589
4,2239,589
4,2241,589
4,2242,589
4,2243,589
4,2244,589
4,2245,589
4,2246,589
4,2247,589
4,2248,589
4,2249,589
4,2250,589
4,2251,589
4,2252,589
4,2253,589
4,2254,589
4,2255,589
4,2256,589
4,2257,589
4,2258,589
4,2259,589
4,2260,589
4,2261,589
4,2262,589
4,2263,589
4,2264,589
4,2265,589
4,2266,589
4,2267,589
4,2268,589
4,2269,589
4,2270,589
4,2271,589
4,2272,589
4,2273,589
4,2274,589
4,2275,589
4,2276,589
4,2277,589
4,2278,589
4,2279,589
4,2280,589
4,2281,589
4,2282,589
4,2283,589
4,2284,589
4,2285,589
4,2286,589
4,2287,589
4,2288,589
4,2289,589
4,2290,589
4,2291,589
4,2292,589
4,2293,589
4,2294,589
4,2295,589
4,2296,589
4,2297,589
4,2298,589
4,2299,589
4,2576,589
4,5001,589
4,5002,589
4,5003,589
4,5004,589
4,5005,589
4,5006,589
4,5007,589
4,5008,589
4,5009,589
4,5010,589
4,5011,589
4,5012,589
4,5013,589
4,5014,589
4,5015,589
4,5016,589
4,5017,589
4,5018,589
4,5019,589
4,5020,589
4,5021,589
4,5022,589
4,5023,589
4,5024,589
4,5025,589
4,5026,589
4,5027,589
4,5028,589
4,5029,589
4,5030,589
4,5031,589
4,5032,589
4,5033,589
4,5034,589
4,5035,589
4,5036,589
4,5037,589
4,5038,589
4,5039,589
4,5040,589
4,5041,589
4,5042,589
4,5043,589
4,5044,589
4,5045,589
4,5046,589
4,5047,589
4,5048,589
4,5049,589
4,5050,589
4,5051,589
4,5052,589
4,5053,589
4,5054,589
4,5055,589
4,5056,589
4,5057,589
4,5058,589
4,5059,589
4,5060,589
4,5061,589
4,5062,589
4,5063,589
4,5064,589
4,5065,589
4,5066,589
4,5067,589
4,5068,589
4,5069,589
4,5070,589
4,5071,589
4,5072,589
4,5073,589
4,5074,589
4,5075,589
4,5076,589
4,5077,589
4,5078,589
4,5079,589
4,5080,589
4,5081,589
4,5082,589
4,5083,589
4,5084,589
4,5085,589
4,5086,589
4,5087,589
4,5088,589
4,5089,589
4,5090,589
4,5091,589
4,5092,589
4,5093,589
4,5094,589
4,5095,589
4,5096,589
4,5097,589
4,5098,589
4,5099,589
4,5100,589
4,5101,589
4,5102,589
4,5103,589
4,5104,589
4,5105,589
4,5106,589
4,5107,589
4,5108,589
4,5109,589
4,5110,589
4,5111,589
4,5112,589
4,5113,589
4,5114,589
4,5115,589
4,5116,589
4,5117,589
4,5118,589
4,5119,589
4,5120,589
4,5121,589
4,5122,589
4,5123,589
4,5124,589
4,5125,589
4,5126,589
4,5127,589
4,5128,589
4,5129,589
4,5130,589
4,5131,589
4,5132,589
4,5133,589
4,5135,589
4,5136,589
4,5137,589
4,5138,589
4,5139,589
4,5140,589
4,5141,589
4,5142,589
4,5143,589
4,5144,589
4,5145,589
4,5146,589
4,5147,589
4,5148,589
4,5149,589
4,5150,589
4,5151,589
4,5152,589
4,5153,589
4,5154,589
4,5155,589
4,5156,589
4,5157,589
4,5158,589
4,5159,589
4,5160,589
4,5161,589
4,5162,589
4,5163,589
4,5164,589
4,5165,589
4,5166,589
4,5167,589
4,5168,589
4,5169,589
4,5170,589
4,5171,589
4,5172,589
4,5173,589
4,5174,589
4,5175,589
4,5176,589
4,5177,589
4,5178,589
4,5179,589
4,5180,589
4,5181,589
